# total_molecules: 123007215
bit_i,bit_j,count,fraction,expected_fraction,pmi
1211,3039,779,0.00000633,0.00005669,-3.162026
1079,1755,920,0.00000748,0.00006682,-3.159225
237,729,2241,0.00001822,0.00016240,-3.156070
775,1729,1067,0.00000867,0.00007711,-3.152125
629,1558,903,0.00000734,0.00006522,-3.151351
294,775,1637,0.00001331,0.00011819,-3.150723
1755,4066,2502,0.00002034,0.00018038,-3.148607
1619,3633,230,0.00000187,0.00001657,-3.148001
239,1684,1020,0.00000829,0.00007347,-3.147242
1755,3517,921,0.00000749,0.00006620,-3.144408
399,729,395,0.00000321,0.00002837,-3.143187
729,2289,1968,0.00001600,0.00014133,-3.143047
318,729,631,0.00000513,0.00004524,-3.140724
3346,3915,406,0.00000330,0.00002910,-3.140109
1630,1755,1085,0.00000882,0.00007770,-3.139016
729,1343,469,0.00000381,0.00003354,-3.136965
2863,3182,1068,0.00000868,0.00007630,-3.135572
1192,2575,305,0.00000248,0.00002177,-3.134296
729,1634,2849,0.00002316,0.00020332,-3.133942
583,1558,253,0.00000206,0.00001805,-3.133701
1755,2050,833,0.00000677,0.00005939,-3.132661
1218,3463,438,0.00000356,0.00003120,-3.131134
294,1619,1113,0.00000905,0.00007921,-3.130050
1218,2375,1106,0.00000899,0.00007853,-3.126674
2887,3298,193,0.00000157,0.00001369,-3.125167
1684,3182,660,0.00000537,0.00004680,-3.124577
775,2281,6872,0.00005587,0.00048699,-3.123820
775,1852,753,0.00000612,0.00005329,-3.121844
994,1218,600,0.00000488,0.00004245,-3.121473
930,1755,447,0.00000363,0.00003161,-3.120994
1619,1868,438,0.00000356,0.00003096,-3.120238
599,606,456,0.00000371,0.00003222,-3.119530
170,1898,1565,0.00001272,0.00011044,-3.117792
1684,2899,274,0.00000223,0.00001931,-3.115531
408,775,942,0.00000766,0.00006607,-3.108872
579,2890,254,0.00000206,0.00001780,-3.107497
775,1151,2363,0.00001921,0.00016514,-3.103763
1562,3298,152,0.00000124,0.00001062,-3.103628
1596,2394,235,0.00000191,0.00001642,-3.103557
318,1569,972,0.00000790,0.00006776,-3.100220
466,1558,365,0.00000297,0.00002543,-3.099497
729,1938,628,0.00000511,0.00004371,-3.097984
318,1619,665,0.00000541,0.00004625,-3.096900
239,2389,3464,0.00002816,0.00024082,-3.096203
1596,2180,277,0.00000225,0.00001924,-3.094538
782,2890,1559,0.00001267,0.00010817,-3.093375
2689,2890,234,0.00000190,0.00001623,-3.092689
1990,2890,639,0.00000519,0.00004426,-3.090946
1269,3234,584,0.00000475,0.00004045,-3.090835
775,3865,1337,0.00001087,0.00009252,-3.089508
2642,3039,390,0.00000317,0.00002699,-3.089507
580,1755,507,0.00000412,0.00003508,-3.089433
775,1343,740,0.00000602,0.00005116,-3.088193
239,3885,1303,0.00001059,0.00009002,-3.087074
1554,1619,506,0.00000411,0.00003495,-3.086892
1684,2119,483,0.00000393,0.00003334,-3.086083
599,3973,397,0.00000323,0.00002740,-3.085671
2780,2890,388,0.00000315,0.00002676,-3.084864
294,610,2352,0.00001912,0.00016201,-3.082876
285,1684,451,0.00000367,0.00003106,-3.082417
2890,3736,128,0.00000104,0.00000880,-3.080747
239,1771,1847,0.00001502,0.00012700,-3.080318
1218,1630,898,0.00000730,0.00006166,-3.078380
2575,2922,504,0.00000410,0.00003448,-3.073016
775,2559,1366,0.00001111,0.00009343,-3.072712
32,1684,436,0.00000354,0.00002982,-3.072431
1755,2119,786,0.00000639,0.00005364,-3.069558
463,1755,631,0.00000513,0.00004301,-3.067582
239,3982,1903,0.00001547,0.00012963,-3.066811
1469,1755,276,0.00000224,0.00001877,-3.064651
1555,1684,351,0.00000285,0.00002386,-3.063754
729,2862,918,0.00000746,0.00006235,-3.062461
775,1795,1312,0.00001067,0.00008910,-3.062338
775,901,1947,0.00001583,0.00013209,-3.060903
1558,1684,512,0.00000416,0.00003473,-3.060848
163,1684,448,0.00000364,0.00003038,-3.060095
1350,1596,117,0.00000095,0.00000793,-3.058920
2575,3648,342,0.00000278,0.00002316,-3.058329
1192,1596,311,0.00000253,0.00002106,-3.058247
239,4057,11222,0.00009123,0.00075818,-3.054956
1684,2575,601,0.00000489,0.00004057,-3.053886
239,3864,6748,0.00005486,0.00045532,-3.053078
1619,1796,727,0.00000591,0.00004901,-3.051855
775,3873,11753,0.00009555,0.00079212,-3.051438
1755,2303,8394,0.00006824,0.00056523,-3.050139
1269,3648,454,0.00000369,0.00003056,-3.049527
291,729,905,0.00000736,0.00006091,-3.049377
775,1903,950,0.00000772,0.00006366,-3.043071
2462,3961,480,0.00000390,0.00003210,-3.040191
1619,1898,1228,0.00000998,0.00008207,-3.039201
1898,2119,663,0.00000539,0.00004425,-3.037216
1684,2395,147,0.00000120,0.00000980,-3.035956
52,1684,500,0.00000406,0.00003332,-3.035013
775,3900,2891,0.00002350,0.00019221,-3.031818
1770,2863,672,0.00000546,0.00004464,-3.030701
239,2861,963,0.00000783,0.00006391,-3.029279
1558,1660,333,0.00000271,0.00002209,-3.028835
741,2890,304,0.00000247,0.00002016,-3.028234
2890,4062,247,0.00000201,0.00001637,-3.027431
468,1684,930,0.00000756,0.00006163,-3.027048
1684,3244,183,0.00000149,0.00001212,-3.026382
2890,3823,792,0.00000644,0.00005234,-3.023068
2922,3430,322,0.00000262,0.00002128,-3.022783
99,729,787,0.00000640,0.00005199,-3.022451
1755,1880,443,0.00000360,0.00002925,-3.021555
1755,2916,642,0.00000522,0.00004235,-3.020591
757,775,1770,0.00001439,0.00011654,-3.017690
1755,1790,396,0.00000322,0.00002606,-3.017157
729,2786,1456,0.00001184,0.00009574,-3.015891
246,864,1195,0.00000971,0.00007843,-3.013168
2179,2575,700,0.00000569,0.00004592,-3.012502
1938,2575,447,0.00000363,0.00002932,-3.012296
3039,3463,452,0.00000367,0.00002963,-3.011553
1006,1755,385,0.00000313,0.00002523,-3.011111
2890,3961,515,0.00000419,0.00003374,-3.010612
775,3298,756,0.00000615,0.00004953,-3.010566
3298,4020,284,0.00000231,0.00001859,-3.009408
1006,1619,285,0.00000232,0.00001865,-3.008900
58,1619,1396,0.00001135,0.00009129,-3.007898
579,863,227,0.00000185,0.00001484,-3.007768
779,2890,448,0.00000364,0.00002928,-3.007310
1021,1755,993,0.00000807,0.00006480,-3.004890
1619,1699,616,0.00000501,0.00004018,-3.004155
1211,1946,646,0.00000525,0.00004213,-3.004142
1211,3961,533,0.00000433,0.00003474,-3.003300
775,1749,1219,0.00000991,0.00007934,-3.001046
599,1558,909,0.00000739,0.00005916,-3.000989
775,3731,3925,0.00003191,0.00025531,-3.000244
294,1755,1649,0.00001341,0.00010717,-2.999020
1569,3463,655,0.00000532,0.00004257,-2.998928
729,1676,613,0.00000498,0.00003982,-2.998198
729,3796,871,0.00000708,0.00005654,-2.997257
246,3298,316,0.00000257,0.00002049,-2.996010
1030,1755,999,0.00000812,0.00006475,-2.995047
593,1814,170,0.00000138,0.00001102,-2.994883
1117,1619,266,0.00000216,0.00001723,-2.994467
499,1755,973,0.00000791,0.00006303,-2.994333
1211,1267,2195,0.00001784,0.00014219,-2.994273
125,1619,407,0.00000331,0.00002636,-2.994156
1755,2555,6508,0.00005291,0.00042096,-2.992153
1619,1780,380,0.00000309,0.00002456,-2.990937
629,1218,1931,0.00001570,0.00012469,-2.989693
3039,3159,282,0.00000229,0.00001821,-2.989517
2863,3028,2238,0.00001819,0.00014439,-2.988432
1539,1755,617,0.00000502,0.00003977,-2.987201
1441,2890,391,0.00000318,0.00002520,-2.986834
3039,3393,162,0.00000132,0.00001043,-2.984944
2887,2890,346,0.00000281,0.00002226,-2.984341
775,3739,5168,0.00004201,0.00033236,-2.983817
828,1755,1075,0.00000874,0.00006907,-2.982537
1676,3298,286,0.00000233,0.00001838,-2.982445
729,2957,3867,0.00003144,0.00024842,-2.982223
1211,1898,966,0.00000785,0.00006202,-2.981496
233,3039,231,0.00000188,0.00001483,-2.981170
1343,1755,723,0.00000588,0.00004639,-2.980556
137,3039,579,0.00000471,0.00003708,-2.977870
1113,1619,503,0.00000409,0.00003221,-2.977479
916,1684,724,0.00000589,0.00004635,-2.977316
800,1755,4372,0.00003554,0.00027989,-2.977246
1755,2559,1326,0.00001078,0.00008472,-2.974422
1619,3868,571,0.00000464,0.00003647,-2.973946
239,1312,3750,0.00003049,0.00023942,-2.973347
729,1746,1256,0.00001021,0.00008006,-2.970962
2318,2890,625,0.00000508,0.00003983,-2.970788
775,1765,10249,0.00008332,0.00065295,-2.970236
239,1387,1265,0.00001028,0.00008055,-2.969445
1192,3961,326,0.00000265,0.00002074,-2.968464
2890,3242,296,0.00000241,0.00001882,-2.967626
2575,3582,231,0.00000188,0.00001469,-2.967421
579,2863,523,0.00000425,0.00003325,-2.967181
775,3744,2509,0.00002040,0.00015941,-2.966290
419,729,1163,0.00000945,0.00007389,-2.966196
779,1755,850,0.00000691,0.00005398,-2.965624
239,2366,2224,0.00001808,0.00014122,-2.965472
2219,3961,220,0.00000179,0.00001396,-2.964636
1619,3398,337,0.00000274,0.00002138,-2.964183
593,3011,218,0.00000177,0.00001382,-2.963079
1558,2256,195,0.00000159,0.00001236,-2.963050
239,2922,985,0.00000801,0.00006243,-2.962804
1218,2394,439,0.00000357,0.00002778,-2.960575
1619,3508,1763,0.00001433,0.00011152,-2.960005
1554,1755,750,0.00000610,0.00004729,-2.955246
729,3955,186,0.00000151,0.00001172,-2.953854
1684,3718,1314,0.00001068,0.00008273,-2.953273
1501,1755,678,0.00000551,0.00004268,-2.952956
775,3464,4795,0.00003898,0.00030161,-2.951847
775,1440,2043,0.00001661,0.00012845,-2.951163
239,3517,926,0.00000753,0.00005813,-2.948908
179,3298,308,0.00000250,0.00001932,-2.947947
318,3182,558,0.00000454,0.00003500,-2.947712
1619,3306,397,0.00000323,0.00002489,-2.947302
593,1218,480,0.00000390,0.00003008,-2.946448
801,1755,1205,0.00000980,0.00007550,-2.946275
1619,3011,579,0.00000471,0.00003628,-2.946120
729,2452,1621,0.00001318,0.00010147,-2.944884
996,1684,409,0.00000333,0.00002560,-2.944752
1634,2179,3162,0.00002571,0.00019784,-2.944183
775,2196,973,0.00000791,0.00006083,-2.943040
1192,2394,187,0.00000152,0.00001168,-2.941174
1558,1938,402,0.00000327,0.00002510,-2.941116
1619,1793,381,0.00000310,0.00002377,-2.940101
1619,3960,1230,0.00001000,0.00007674,-2.940028
729,3298,521,0.00000424,0.00003247,-2.938504
599,3463,668,0.00000543,0.00004162,-2.938057
982,3961,273,0.00000222,0.00001701,-2.938010
1755,3157,814,0.00000662,0.00005061,-2.934998
3039,3329,516,0.00000419,0.00003207,-2.934488
381,1684,904,0.00000735,0.00005618,-2.934474
1755,3208,512,0.00000416,0.00003180,-2.933546
1133,1619,721,0.00000586,0.00004475,-2.932519
1270,3298,996,0.00000810,0.00006179,-2.931949
1684,3039,1017,0.00000827,0.00006307,-2.931448
239,902,8334,0.00006775,0.00051677,-2.931185
729,2795,3410,0.00002772,0.00021139,-2.930797
239,901,1697,0.00001380,0.00010516,-2.930313
1003,2890,533,0.00000433,0.00003298,-2.928068
1619,2575,780,0.00000634,0.00004825,-2.927651
1755,3102,624,0.00000507,0.00003858,-2.927047
1755,1853,702,0.00000571,0.00004338,-2.926374
1265,1755,2308,0.00001876,0.00014255,-2.925458
3039,3364,420,0.00000341,0.00002593,-2.925028
1755,3340,758,0.00000616,0.00004677,-2.924167
391,1755,540,0.00000439,0.00003332,-2.923908
133,1619,1377,0.00001119,0.00008484,-2.921982
2752,2890,323,0.00000263,0.00001990,-2.921779
689,3039,622,0.00000506,0.00003828,-2.920367
1755,3464,4444,0.00003613,0.00027350,-2.920353
729,3410,1444,0.00001174,0.00008883,-2.919781
133,1755,1866,0.00001517,0.00011479,-2.919670
117,239,1772,0.00001441,0.00010894,-2.918778
1853,2890,383,0.00000311,0.00002354,-2.918222
775,3749,1893,0.00001539,0.00011612,-2.915613
775,3157,910,0.00000740,0.00005581,-2.915327
2890,3608,273,0.00000222,0.00001674,-2.914709
1907,3096,720,0.00000585,0.00004414,-2.914700
179,3463,276,0.00000224,0.00001691,-2.914033
729,1123,1055,0.00000858,0.00006463,-2.913705
2890,3541,167,0.00000136,0.00001022,-2.912756
239,2459,1564,0.00001271,0.00009571,-2.912166
775,1899,884,0.00000719,0.00005403,-2.910483
579,3961,248,0.00000202,0.00001516,-2.910317
239,613,1522,0.00001237,0.00009293,-2.908966
1558,3912,446,0.00000363,0.00002723,-2.908785
599,1323,511,0.00000415,0.00003119,-2.908262
729,1754,1130,0.00000919,0.00006895,-2.908063
239,2899,447,0.00000363,0.00002727,-2.907724
1462,2575,290,0.00000236,0.00001769,-2.907296
374,775,1779,0.00001446,0.00010848,-2.907053
1619,2081,1919,0.00001560,0.00011700,-2.906793
170,1151,2449,0.00001991,0.00014896,-2.903359
1428,1684,484,0.00000393,0.00002943,-2.903142
400,1619,677,0.00000550,0.00004112,-2.901284
775,3312,1256,0.00001021,0.00007627,-2.901054
330,3298,178,0.00000145,0.00001079,-2.898666
775,1211,1369,0.00001113,0.00008293,-2.897498
168,3298,600,0.00000488,0.00003634,-2.897432
775,1771,2636,0.00002143,0.00015951,-2.896007
239,1754,1384,0.00001125,0.00008374,-2.895851
2185,2890,283,0.00000230,0.00001711,-2.894823
1175,3298,480,0.00000390,0.00002902,-2.894706
170,3185,783,0.00000637,0.00004733,-2.894482
1558,3517,455,0.00000370,0.00002748,-2.893306
1684,3475,1386,0.00001127,0.00008359,-2.891135
729,1175,1043,0.00000848,0.00006288,-2.890698
468,2389,3352,0.00002725,0.00020202,-2.890159
1755,1993,1417,0.00001152,0.00008538,-2.889877
2890,3386,378,0.00000307,0.00002278,-2.889788
1755,1765,9830,0.00007991,0.00059209,-2.889289
729,1209,1127,0.00000916,0.00006787,-2.889095
660,3298,228,0.00000185,0.00001373,-2.888950
1031,2890,425,0.00000346,0.00002559,-2.888907
131,1755,1554,0.00001263,0.00009352,-2.888007
729,2062,4260,0.00003463,0.00025616,-2.886889
1755,3638,1399,0.00001137,0.00008405,-2.885512
211,1755,862,0.00000701,0.00005177,-2.885226
2682,3298,494,0.00000402,0.00002966,-2.884540
1684,2129,559,0.00000454,0.00003356,-2.884381
629,775,2887,0.00002347,0.00017328,-2.884180
1245,1619,3275,0.00002662,0.00019637,-2.882728
1192,1619,554,0.00000450,0.00003318,-2.881289
1315,1755,203,0.00000165,0.00001216,-2.881162
163,3961,377,0.00000306,0.00002258,-2.881064
1755,1910,4608,0.00003746,0.00027582,-2.880271
1191,3298,119,0.00000097,0.00000712,-2.879749
1755,1814,654,0.00000532,0.00003913,-2.879511
775,1631,13053,0.00010612,0.00078090,-2.879506
385,729,685,0.00000557,0.00004098,-2.879379
1684,4018,416,0.00000338,0.00002487,-2.878649
1755,3814,2631,0.00002139,0.00015729,-2.878498
1684,1923,332,0.00000270,0.00001984,-2.877971
621,1619,653,0.00000531,0.00003901,-2.877415
1619,1676,682,0.00000554,0.00004071,-2.876205
1755,2411,662,0.00000538,0.00003951,-2.876108
1151,1923,595,0.00000484,0.00003551,-2.875980
852,1684,589,0.00000479,0.00003514,-2.875664
1684,2194,361,0.00000293,0.00002153,-2.875143
775,1221,4499,0.00003658,0.00026816,-2.874138
163,239,720,0.00000585,0.00004291,-2.873889
593,1997,347,0.00000282,0.00002067,-2.873131
1629,1684,436,0.00000354,0.00002596,-2.872744
775,3277,480,0.00000390,0.00002858,-2.872490
1218,3364,459,0.00000373,0.00002730,-2.871112
2179,2307,868,0.00000706,0.00005162,-2.870910
376,2890,372,0.00000302,0.00002212,-2.870488
593,2890,346,0.00000281,0.00002056,-2.869976
1619,2559,1054,0.00000857,0.00006262,-2.869521
775,2749,1019,0.00000828,0.00006053,-2.869201
1684,2312,154,0.00000125,0.00000915,-2.868977
480,2890,281,0.00000228,0.00001668,-2.868343
859,1619,796,0.00000647,0.00004723,-2.867655
775,2153,1233,0.00001002,0.00007315,-2.867441
864,3078,607,0.00000493,0.00003599,-2.866578
3463,3915,341,0.00000277,0.00002022,-2.866506
1192,3039,571,0.00000464,0.00003384,-2.866059
512,2890,465,0.00000378,0.00002756,-2.865899
1082,1684,1027,0.00000835,0.00006085,-2.865488
330,3185,193,0.00000157,0.00001143,-2.865316
917,1619,1430,0.00001163,0.00008468,-2.864804
599,3502,1692,0.00001376,0.00010020,-2.864800
775,1894,413,0.00000336,0.00002444,-2.863755
1755,2648,1518,0.00001234,0.00008978,-2.863004
1755,1903,976,0.00000793,0.00005772,-2.862951
1755,2792,1938,0.00001576,0.00011461,-2.862880
3298,3599,229,0.00000186,0.00001354,-2.862812
943,1755,3514,0.00002857,0.00020778,-2.862641
166,775,956,0.00000777,0.00005653,-2.862581
1619,3675,410,0.00000333,0.00002423,-2.861959
1684,1818,776,0.00000631,0.00004586,-2.861853
168,1755,1846,0.00001501,0.00010893,-2.859687
761,1558,208,0.00000169,0.00001227,-2.859636
239,1634,4185,0.00003402,0.00024692,-2.859480
107,1755,994,0.00000808,0.00005864,-2.859341
855,1755,4100,0.00003333,0.00024186,-2.859215
766,775,3182,0.00002587,0.00018767,-2.858971
729,930,388,0.00000315,0.00002286,-2.857214
775,1630,1455,0.00001183,0.00008569,-2.856859
1755,3796,1328,0.00001080,0.00007820,-2.856745
387,1558,882,0.00000717,0.00005192,-2.856133
1755,3374,818,0.00000665,0.00004815,-2.856008
1684,3952,507,0.00000412,0.00002984,-2.855919
3039,3758,297,0.00000241,0.00001747,-2.855347
719,1619,178,0.00000145,0.00001047,-2.854667
863,1684,644,0.00000524,0.00003786,-2.854225
25,2890,2036,0.00001655,0.00011966,-2.853930
1218,1853,586,0.00000476,0.00003443,-2.853400
775,3814,2953,0.00002401,0.00017346,-2.853094
47,3961,310,0.00000252,0.00001820,-2.852195
729,3838,869,0.00000706,0.00005099,-2.851658
2890,3178,350,0.00000285,0.00002053,-2.850971
1619,1660,671,0.00000545,0.00003934,-2.850373
1202,1596,333,0.00000271,0.00001951,-2.849602
1684,2559,899,0.00000731,0.00005266,-2.849129
2374,3039,392,0.00000319,0.00002295,-2.848271
239,1937,1831,0.00001489,0.00010718,-2.848066
163,1755,835,0.00000679,0.00004887,-2.847799
239,2715,8236,0.00006696,0.00048148,-2.846197
170,800,4764,0.00003873,0.00027841,-2.845701
2890,3776,289,0.00000235,0.00001688,-2.845298
2890,3072,248,0.00000202,0.00001449,-2.845098
599,1302,2247,0.00001827,0.00013122,-2.844615
2142,3298,311,0.00000253,0.00001815,-2.843774
1824,3961,663,0.00000539,0.00003869,-2.843756
1619,2327,766,0.00000623,0.00004469,-2.843289
729,1447,3394,0.00002759,0.00019777,-2.841491
1218,2318,1000,0.00000813,0.00005827,-2.841451
1558,3185,339,0.00000276,0.00001975,-2.841437
729,761,367,0.00000298,0.00002138,-2.840877
554,729,796,0.00000647,0.00004636,-2.840819
125,3961,283,0.00000230,0.00001648,-2.840543
158,775,3605,0.00002931,0.00020992,-2.840506
1269,3463,432,0.00000351,0.00002515,-2.840295
818,2890,375,0.00000305,0.00002183,-2.840011
1526,1755,1202,0.00000977,0.00006996,-2.839932
1558,2890,521,0.00000424,0.00003031,-2.839411
775,3513,942,0.00000766,0.00005480,-2.839118
1619,1959,2689,0.00002186,0.00015641,-2.838956
239,1077,4733,0.00003848,0.00027523,-2.838531
1619,2221,335,0.00000272,0.00001947,-2.837689
566,729,255,0.00000207,0.00001482,-2.837525
1619,1940,1499,0.00001219,0.00008706,-2.836702
314,1619,640,0.00000520,0.00003714,-2.835737
1558,1667,223,0.00000181,0.00001294,-2.835442
1390,1619,682,0.00000554,0.00003957,-2.835189
682,3961,178,0.00000145,0.00001033,-2.834995
1684,3185,510,0.00000415,0.00002958,-2.834681
1684,1709,274,0.00000223,0.00001589,-2.834501
729,2420,3982,0.00003237,0.00023082,-2.833934
2676,3298,481,0.00000391,0.00002787,-2.833483
408,1755,1034,0.00000841,0.00005991,-2.833269
239,1946,1143,0.00000929,0.00006622,-2.833261
330,1539,165,0.00000134,0.00000956,-2.832764
1003,2575,509,0.00000414,0.00002948,-2.832640
599,1755,2462,0.00002002,0.00014251,-2.831947
1755,2368,571,0.00000464,0.00003305,-2.831874
1228,1755,630,0.00000512,0.00003645,-2.831379
775,1853,827,0.00000672,0.00004784,-2.831124
775,2327,1153,0.00000937,0.00006668,-2.830587
729,3076,1077,0.00000876,0.00006224,-2.829646
137,2990,1074,0.00000873,0.00006206,-2.829382
1619,1853,555,0.00000451,0.00003207,-2.829250
1684,3374,518,0.00000421,0.00002993,-2.829175
1898,3011,701,0.00000570,0.00004048,-2.828514
878,1755,769,0.00000625,0.00004440,-2.828170
239,2289,2976,0.00002419,0.00017164,-2.826713
1755,2307,1273,0.00001035,0.00007338,-2.825820
4,1558,326,0.00000265,0.00001879,-2.825723
685,1755,557,0.00000453,0.00003210,-2.825586
1558,1996,330,0.00000268,0.00001902,-2.825514
1569,3298,844,0.00000686,0.00004863,-2.825356
11,1558,727,0.00000591,0.00004189,-2.825292
1684,4001,816,0.00000663,0.00004701,-2.825114
2715,3463,2780,0.00002260,0.00016014,-2.824944
239,2006,2454,0.00001995,0.00014136,-2.824941
729,3865,1053,0.00000856,0.00006065,-2.824837
2899,3298,180,0.00000146,0.00001036,-2.824067
775,1919,2855,0.00002321,0.00016432,-2.823701
381,2890,852,0.00000693,0.00004904,-2.823645
314,775,963,0.00000783,0.00005542,-2.823547
1619,2119,689,0.00000560,0.00003965,-2.823476
170,2587,1197,0.00000973,0.00006887,-2.823194
606,1755,529,0.00000430,0.00003043,-2.823000
515,1558,310,0.00000252,0.00001783,-2.822376
1344,1619,412,0.00000335,0.00002366,-2.820487
239,1190,3425,0.00002784,0.00019662,-2.819963
239,1410,692,0.00000563,0.00003972,-2.819607
2119,2887,285,0.00000232,0.00001635,-2.819108
1755,3755,522,0.00000424,0.00002995,-2.819008
1532,1755,567,0.00000461,0.00003251,-2.818305
1619,3824,250,0.00000203,0.00001433,-2.818082
1684,2824,589,0.00000479,0.00003376,-2.817738
1684,3473,172,0.00000140,0.00000986,-2.817589
775,3169,2932,0.00002384,0.00016801,-2.817369
330,3430,169,0.00000137,0.00000968,-2.816372
775,2792,2208,0.00001795,0.00012640,-2.815875
468,3346,728,0.00000592,0.00004167,-2.815833
137,593,242,0.00000197,0.00001385,-2.815776
1109,2890,975,0.00000793,0.00005580,-2.815409
2484,3961,176,0.00000143,0.00001007,-2.815379
775,4010,1034,0.00000841,0.00005914,-2.814747
729,2057,1855,0.00001508,0.00010607,-2.814331
1037,1211,662,0.00000538,0.00003783,-2.813480
239,1205,1532,0.00001245,0.00008754,-2.813308
2209,2890,173,0.00000141,0.00000989,-2.813228
155,3961,852,0.00000693,0.00004867,-2.812847
744,1558,312,0.00000254,0.00001782,-2.812829
1755,2180,718,0.00000584,0.00004101,-2.812562
2575,4027,333,0.00000271,0.00001899,-2.810055
1619,3114,715,0.00000581,0.00004076,-2.810014
2083,2890,409,0.00000333,0.00002332,-2.809918
729,2864,6752,0.00005489,0.00038475,-2.809282
2265,2890,519,0.00000422,0.00002957,-2.808993
1923,2890,304,0.00000247,0.00001732,-2.808785
876,1619,482,0.00000392,0.00002745,-2.808685
1596,2434,430,0.00000350,0.00002449,-2.808370
239,2786,2042,0.00001660,0.00011627,-2.808228
179,1619,752,0.00000611,0.00004280,-2.807661
1684,3346,618,0.00000502,0.00003517,-2.807333
37,1755,1157,0.00000941,0.00006584,-2.807287
1619,2155,1781,0.00001448,0.00010125,-2.805862
163,729,622,0.00000506,0.00003533,-2.804662
18,1755,785,0.00000638,0.00004459,-2.804599
775,1123,1736,0.00001411,0.00009859,-2.804346
1755,2609,472,0.00000384,0.00002680,-2.803884
1755,2384,613,0.00000498,0.00003478,-2.803066
1399,3298,943,0.00000767,0.00005349,-2.802733
775,2957,6681,0.00005431,0.00037893,-2.802539
3017,3039,161,0.00000131,0.00000913,-2.801747
220,1619,889,0.00000723,0.00005038,-2.801385
2708,3374,158,0.00000128,0.00000895,-2.800684
591,1684,443,0.00000360,0.00002509,-2.800464
1755,3041,521,0.00000424,0.00002950,-2.800272
729,1022,680,0.00000553,0.00003850,-2.799822
330,1133,257,0.00000209,0.00001455,-2.799615
1211,2173,1626,0.00001322,0.00009202,-2.799395
239,2522,2244,0.00001824,0.00012698,-2.799219
593,3039,505,0.00000411,0.00002857,-2.799010
686,864,516,0.00000419,0.00002919,-2.798883
864,1812,600,0.00000488,0.00003394,-2.798878
1619,2375,1293,0.00001051,0.00007314,-2.798740
99,775,1402,0.00001140,0.00007930,-2.798565
2179,3041,367,0.00000298,0.00002076,-2.798399
239,3686,1076,0.00000875,0.00006082,-2.797726
2890,3979,178,0.00000145,0.00001006,-2.797668
775,3314,1246,0.00001013,0.00007042,-2.797423
729,2384,445,0.00000362,0.00002515,-2.797149
1755,1771,2560,0.00002081,0.00014465,-2.797047
1622,1755,402,0.00000327,0.00002271,-2.796727
599,2887,769,0.00000625,0.00004344,-2.796705
1212,1558,582,0.00000473,0.00003287,-2.796451
170,599,2511,0.00002041,0.00014176,-2.795851
637,1755,490,0.00000398,0.00002765,-2.794984
1399,2990,3585,0.00002914,0.00020225,-2.794851
1190,2575,1925,0.00001565,0.00010859,-2.794720
294,593,535,0.00000435,0.00003018,-2.794617
1684,3161,247,0.00000201,0.00001393,-2.794406
863,2745,223,0.00000181,0.00001257,-2.793904
729,2294,1223,0.00000994,0.00006892,-2.793343
714,3298,112,0.00000091,0.00000631,-2.793281
1192,3571,267,0.00000217,0.00001505,-2.793198
1946,3039,1009,0.00000820,0.00005686,-2.793117
506,2575,346,0.00000281,0.00001950,-2.793115
991,3961,309,0.00000251,0.00001741,-2.792690
1638,1755,3093,0.00002514,0.00017419,-2.792356
1770,2389,1594,0.00001296,0.00008975,-2.792044
930,3430,168,0.00000137,0.00000946,-2.792036
493,729,930,0.00000756,0.00005236,-2.791849
1127,1619,410,0.00000333,0.00002308,-2.791808
2217,3298,280,0.00000228,0.00001576,-2.791318
1218,2589,1519,0.00001235,0.00008546,-2.790899
1684,3514,345,0.00000280,0.00001941,-2.790835
729,790,466,0.00000379,0.00002621,-2.790680
1558,3637,246,0.00000200,0.00001383,-2.789871
1548,1755,707,0.00000575,0.00003975,-2.789841
1349,1755,390,0.00000317,0.00002192,-2.789494
818,1684,445,0.00000362,0.00002501,-2.789394
3407,3648,430,0.00000350,0.00002415,-2.788077
2890,3264,230,0.00000187,0.00001291,-2.787344
729,2522,1864,0.00001515,0.00010456,-2.786580
729,2389,3536,0.00002875,0.00019830,-2.786214
1211,1269,858,0.00000698,0.00004811,-2.786121
1755,1756,337,0.00000274,0.00001889,-2.785300
1302,1898,1825,0.00001484,0.00010223,-2.784560
1619,3685,279,0.00000227,0.00001562,-2.784213
2890,3545,466,0.00000379,0.00002609,-2.784100
1596,3961,521,0.00000424,0.00002917,-2.784058
637,729,357,0.00000290,0.00001999,-2.783843
1221,3182,2429,0.00001975,0.00013599,-2.783827
1755,2696,363,0.00000295,0.00002032,-2.783516
1651,1755,319,0.00000259,0.00001785,-2.783314
318,1806,312,0.00000254,0.00001746,-2.782958
2032,2922,733,0.00000596,0.00004101,-2.782823
239,2122,6061,0.00004927,0.00033905,-2.782610
239,593,595,0.00000484,0.00003328,-2.782447
1558,1719,351,0.00000285,0.00001963,-2.782302
93,1684,460,0.00000374,0.00002572,-2.782173
2743,2890,211,0.00000172,0.00001180,-2.782079
1106,1755,966,0.00000785,0.00005400,-2.781712
1270,3346,1393,0.00001132,0.00007784,-2.781106
852,1755,1012,0.00000823,0.00005654,-2.780775
1684,3676,236,0.00000192,0.00001318,-2.780746
1755,2338,400,0.00000325,0.00002233,-2.779521
177,3298,394,0.00000320,0.00002199,-2.779338
