# total_molecules: 123007215
bit_i,bit_j,count,fraction,expected_fraction,pmi
591,886,140853,0.00114508,0.00230417,-1.008802
420,484,145194,0.00118037,0.00237506,-1.008724
107,595,21203,0.00017237,0.00034680,-1.008574
801,820,175647,0.00142794,0.00287043,-1.007329
55,243,22808,0.00018542,0.00037260,-1.006835
480,887,338983,0.00275580,0.00553331,-1.005672
591,842,419676,0.00341180,0.00684921,-1.005404
436,883,39206,0.00031873,0.00063927,-1.004084
319,436,64866,0.00052733,0.00105718,-1.003428
259,660,23668,0.00019241,0.00038539,-1.002115
170,716,41003,0.00033334,0.00066754,-1.001861
420,776,54473,0.00044284,0.00088619,-1.000816
581,731,35675,0.00029002,0.00058030,-1.000626
375,810,50881,0.00041364,0.00082689,-0.999311
595,901,19364,0.00015742,0.00031466,-0.999148
9,782,41419,0.00033672,0.00067298,-0.999008
165,420,120462,0.00097931,0.00195699,-0.998801
917,991,26125,0.00021239,0.00042439,-0.998697
346,660,16873,0.00013717,0.00027401,-0.998246
183,660,8983,0.00007303,0.00014588,-0.998213
170,246,38462,0.00031268,0.00062399,-0.996840
241,591,125731,0.00102214,0.00203980,-0.996829
206,991,18067,0.00014688,0.00029282,-0.995378
484,731,76018,0.00061800,0.00123123,-0.994425
497,782,46374,0.00037700,0.00075008,-0.992467
99,595,27759,0.00022567,0.00044898,-0.992442
4,591,702014,0.00570710,0.01135438,-0.992420
227,830,196583,0.00159814,0.00317798,-0.991715
187,599,29869,0.00024282,0.00048282,-0.991566
436,981,48311,0.00039275,0.00078063,-0.991026
171,187,49492,0.00040235,0.00079956,-0.990747
170,813,23583,0.00019172,0.00038094,-0.990542
168,243,46695,0.00037961,0.00075383,-0.989718
200,782,72725,0.00059123,0.00117282,-0.988201
126,420,97432,0.00079208,0.00157107,-0.988019
772,991,30354,0.00024677,0.00048910,-0.986980
609,991,24070,0.00019568,0.00038759,-0.986034
170,966,31885,0.00025921,0.00051319,-0.985365
468,942,25286,0.00020557,0.00040668,-0.984290
420,659,494000,0.00401602,0.00794108,-0.983567
170,480,51731,0.00042055,0.00083120,-0.982912
731,835,107589,0.00087466,0.00172712,-0.981577
375,660,22833,0.00018562,0.00036653,-0.981563
420,883,99357,0.00080773,0.00159489,-0.981511
216,591,333379,0.00271024,0.00535086,-0.981351
985,991,83684,0.00068032,0.00134315,-0.981345
79,595,42321,0.00034405,0.00067860,-0.979933
731,886,54633,0.00044414,0.00087468,-0.977734
902,906,119598,0.00097228,0.00191470,-0.977664
879,994,70383,0.00057219,0.00112644,-0.977220
168,529,16891,0.00013732,0.00026992,-0.975026
874,969,49503,0.00040244,0.00079100,-0.974910
420,580,168710,0.00137155,0.00269570,-0.974858
404,660,39038,0.00031736,0.00062372,-0.974756
18,874,58456,0.00047522,0.00093361,-0.974205
30,731,23230,0.00018885,0.00037096,-0.974005
468,909,42549,0.00034591,0.00067917,-0.973382
591,607,270747,0.00220107,0.00432081,-0.973099
420,437,65074,0.00052903,0.00103790,-0.972263
243,436,37023,0.00030098,0.00059024,-0.971625
173,660,10761,0.00008748,0.00017155,-0.971564
815,991,28161,0.00022894,0.00044894,-0.971555
137,991,11921,0.00009691,0.00019004,-0.971539
595,992,16647,0.00013533,0.00026533,-0.971270
436,778,97040,0.00078890,0.00154661,-0.971200
191,545,84854,0.00068983,0.00135198,-0.970759
243,828,63146,0.00051335,0.00100590,-0.970462
731,1008,25376,0.00020630,0.00040413,-0.970098
187,666,23931,0.00019455,0.00038109,-0.969977
821,914,29707,0.00024151,0.00047280,-0.969170
43,591,156399,0.00127146,0.00248913,-0.969155
491,782,42464,0.00034522,0.00067544,-0.968338
12,197,63444,0.00051577,0.00100896,-0.968058
170,497,37181,0.00030227,0.00059108,-0.967538
159,420,39767,0.00032329,0.00063214,-0.967408
731,921,18909,0.00015372,0.00030043,-0.966691
56,660,14244,0.00011580,0.00022623,-0.966191
837,889,21572,0.00017537,0.00034254,-0.965859
420,842,316047,0.00256934,0.00501549,-0.964994
136,731,202524,0.00164644,0.00321390,-0.964973
519,543,79605,0.00064716,0.00126235,-0.963926
420,834,62606,0.00050896,0.00099270,-0.963804
420,511,369003,0.00299985,0.00585080,-0.963745
26,731,38532,0.00031325,0.00061071,-0.963175
18,210,43277,0.00035182,0.00068590,-0.963135
702,991,24158,0.00019639,0.00038277,-0.962736
54,480,53771,0.00043714,0.00085045,-0.960134
239,589,137887,0.00112097,0.00218034,-0.959808
54,985,108997,0.00088610,0.00172248,-0.958945
565,731,58655,0.00047684,0.00092654,-0.958345
291,572,7953,0.00006465,0.00012561,-0.958146
782,830,91002,0.00073981,0.00143702,-0.957851
519,792,77135,0.00062708,0.00121785,-0.957619
712,731,26414,0.00021474,0.00041657,-0.955986
187,660,12982,0.00010554,0.00020463,-0.955232
416,552,166029,0.00134975,0.00261664,-0.955026
780,874,30806,0.00025044,0.00048539,-0.954679
814,1008,24553,0.00019961,0.00038680,-0.954449
243,445,28381,0.00023073,0.00044711,-0.954433
230,420,57019,0.00046354,0.00089819,-0.954322
480,520,97075,0.00078918,0.00152912,-0.954270
420,943,72736,0.00059131,0.00114571,-0.954239
511,591,507831,0.00412847,0.00798992,-0.952575
4,420,528473,0.00429628,0.00831451,-0.952544
595,728,85054,0.00069146,0.00133789,-0.952250
420,969,96960,0.00078825,0.00152509,-0.952172
49,660,13915,0.00011312,0.00021882,-0.951832
210,491,28934,0.00023522,0.00045495,-0.951691
427,480,47913,0.00038951,0.00075328,-0.951508
885,991,33961,0.00027609,0.00053374,-0.951008
89,731,21303,0.00017318,0.00033462,-0.950218
387,991,27986,0.00022752,0.00043950,-0.949909
170,708,33526,0.00027255,0.00052645,-0.949767
243,419,69908,0.00056832,0.00109771,-0.949716
170,330,16964,0.00013791,0.00026633,-0.949486
560,864,29800,0.00024226,0.00046782,-0.949391
170,911,20917,0.00017005,0.00032831,-0.949145
72,731,68232,0.00055470,0.00107090,-0.949044
731,911,24337,0.00019785,0.00038178,-0.948317
19,420,105109,0.00085449,0.00164872,-0.948207
135,677,36912,0.00030008,0.00057878,-0.947664
243,469,45533,0.00037017,0.00071393,-0.947619
332,436,32910,0.00026755,0.00051595,-0.947443
243,864,58977,0.00047946,0.00092403,-0.946534
721,731,89402,0.00072680,0.00140032,-0.946120
466,595,16766,0.00013630,0.00026261,-0.946113
318,321,23052,0.00018740,0.00036092,-0.945535
731,758,19280,0.00015674,0.00030163,-0.944425
332,842,205211,0.00166828,0.00320955,-0.944006
127,227,84697,0.00068855,0.00132412,-0.943392
368,420,50209,0.00040818,0.00078476,-0.943042
874,963,17506,0.00014232,0.00027358,-0.942841
731,969,50615,0.00041148,0.00079060,-0.942128
332,505,30431,0.00024739,0.00047518,-0.941682
18,436,46213,0.00037569,0.00072149,-0.941418
110,864,41958,0.00034110,0.00065482,-0.940896
595,1009,85842,0.00069786,0.00133941,-0.940588
292,425,27426,0.00022296,0.00042790,-0.940461
279,731,23140,0.00018812,0.00036102,-0.940427
354,874,64450,0.00052395,0.00100542,-0.940288
527,803,42343,0.00034423,0.00066054,-0.940276
25,243,98141,0.00079785,0.00153064,-0.939947
444,731,36023,0.00029285,0.00056167,-0.939554
778,1012,82037,0.00066693,0.00127860,-0.938964
660,709,30635,0.00024905,0.00047744,-0.938895
480,820,103812,0.00084395,0.00161740,-0.938445
436,660,16293,0.00013246,0.00025384,-0.938430
273,998,32944,0.00026782,0.00051322,-0.938319
420,815,81026,0.00065871,0.00126220,-0.938226
561,591,604188,0.00491181,0.00941102,-0.938096
18,545,49901,0.00040568,0.00077718,-0.937927
741,782,95233,0.00077421,0.00148288,-0.937612
386,519,128582,0.00104532,0.00200147,-0.937115
436,520,42483,0.00034537,0.00066123,-0.937017
468,811,28195,0.00022921,0.00043879,-0.936820
170,652,48755,0.00039636,0.00075837,-0.936104
292,967,78855,0.00064106,0.00122602,-0.935449
420,719,34199,0.00027802,0.00053172,-0.935442
660,708,23914,0.00019441,0.00037180,-0.935400
591,833,158955,0.00129224,0.00247088,-0.935151
145,874,91098,0.00074059,0.00141598,-0.935049
170,837,35229,0.00028640,0.00054753,-0.934915
649,731,35077,0.00028516,0.00054515,-0.934883
731,851,14742,0.00011985,0.00022911,-0.934868
420,582,45190,0.00036738,0.00070201,-0.934221
24,595,16787,0.00013647,0.00026075,-0.934059
794,985,560794,0.00455903,0.00870882,-0.933750
156,910,28167,0.00022899,0.00043723,-0.933130
645,991,20647,0.00016785,0.00032047,-0.932987
420,917,76926,0.00062538,0.00119318,-0.932015
239,319,85731,0.00069696,0.00132966,-0.931907
660,786,55139,0.00044826,0.00085488,-0.931397
243,906,58790,0.00047794,0.00091131,-0.931109
731,815,42212,0.00034317,0.00065432,-0.931090
517,595,14073,0.00011441,0.00021805,-0.930480
436,540,97729,0.00079450,0.00151422,-0.930461
800,953,96925,0.00078796,0.00150169,-0.930389
18,453,51263,0.00041675,0.00079417,-0.930268
318,558,57115,0.00046432,0.00088455,-0.929820
332,386,159486,0.00129656,0.00246938,-0.929461
132,889,9720,0.00007902,0.00015047,-0.929209
981,1003,52248,0.00042476,0.00080813,-0.927954
362,436,89138,0.00072466,0.00137871,-0.927949
401,662,51304,0.00041708,0.00079336,-0.927649
72,595,51145,0.00041579,0.00079023,-0.926426
299,780,26046,0.00021174,0.00040206,-0.925092
243,368,37225,0.00030262,0.00057450,-0.924775
239,883,52103,0.00042358,0.00080403,-0.924625
170,200,59902,0.00048698,0.00092422,-0.924369
208,660,18057,0.00014680,0.00027845,-0.923608
606,731,56444,0.00045887,0.00087014,-0.923164
78,132,14913,0.00012124,0.00022986,-0.922915
607,729,103715,0.00084316,0.00159799,-0.922380
269,545,88664,0.00072080,0.00136585,-0.922119
220,943,23246,0.00018898,0.00035795,-0.921522
436,731,27144,0.00022067,0.00041796,-0.921487
420,767,211499,0.00171940,0.00325617,-0.921267
420,865,64818,0.00052694,0.00099771,-0.920970
127,729,34739,0.00028241,0.00053453,-0.920456
243,785,91405,0.00074309,0.00140636,-0.920365
332,419,62398,0.00050727,0.00095955,-0.919596
170,974,116774,0.00094933,0.00179490,-0.918927
518,755,123711,0.00100572,0.00190109,-0.918596
79,869,43489,0.00035355,0.00066825,-0.918483
746,813,13481,0.00010960,0.00020710,-0.918172
332,631,24532,0.00019944,0.00037679,-0.917849
166,542,31144,0.00025319,0.00047826,-0.917578
420,716,97516,0.00079277,0.00149737,-0.917466
219,991,80719,0.00065621,0.00123915,-0.917116
591,613,94894,0.00077145,0.00145655,-0.916912
325,375,182974,0.00148751,0.00280808,-0.916689
514,595,18605,0.00015125,0.00028552,-0.916669
303,991,15658,0.00012729,0.00024022,-0.916200
198,239,24225,0.00019694,0.00037153,-0.915710
539,591,129926,0.00105625,0.00199230,-0.915487
450,985,31108,0.00025290,0.00047695,-0.915310
480,540,228407,0.00185686,0.00350167,-0.915180
383,420,113262,0.00092078,0.00173567,-0.914570
401,793,36536,0.00029702,0.00055976,-0.914223
168,403,42707,0.00034719,0.00065426,-0.914137
243,383,82972,0.00067453,0.00127064,-0.913596
243,703,57299,0.00046582,0.00087740,-0.913465
595,626,21880,0.00017788,0.00033501,-0.913328
123,420,111143,0.00090355,0.00170149,-0.913124
246,299,39280,0.00031933,0.00060134,-0.913121
73,814,95317,0.00077489,0.00145878,-0.912696
136,468,150077,0.00122007,0.00229658,-0.912526
502,595,42995,0.00034953,0.00065787,-0.912377
254,595,12617,0.00010257,0.00019302,-0.912135
282,660,15208,0.00012364,0.00023266,-0.912111
591,716,133674,0.00108672,0.00204483,-0.912004
171,261,121272,0.00098589,0.00185508,-0.911978
169,660,13023,0.00010587,0.00019915,-0.911531
420,784,129274,0.00105095,0.00197592,-0.910835
468,801,80219,0.00065215,0.00122575,-0.910395
331,420,31038,0.00025233,0.00047421,-0.910237
595,826,15743,0.00012798,0.00024048,-0.909948
484,991,55306,0.00044962,0.00084476,-0.909840
305,420,149630,0.00121643,0.00228542,-0.909800
201,731,29516,0.00023995,0.00045073,-0.909503
660,662,18761,0.00015252,0.00028641,-0.909073
420,662,59614,0.00048464,0.00090969,-0.908464
170,895,32233,0.00026204,0.00049174,-0.908103
162,375,111050,0.00090279,0.00169401,-0.907977
591,767,291571,0.00237036,0.00444666,-0.907617
341,869,93136,0.00075716,0.00142027,-0.907494
145,243,131145,0.00106616,0.00199860,-0.906572
381,420,163573,0.00132978,0.00249269,-0.906512
237,519,98236,0.00079862,0.00149670,-0.906201
154,357,23811,0.00019357,0.00036277,-0.906159
654,991,24486,0.00019906,0.00037302,-0.906028
874,1016,16504,0.00013417,0.00025132,-0.905452
243,659,381789,0.00310379,0.00581345,-0.905361
739,864,247812,0.00201461,0.00377142,-0.904604
660,822,10155,0.00008256,0.00015451,-0.904278
170,613,31254,0.00025408,0.00047549,-0.904127
420,886,110934,0.00090185,0.00168728,-0.903745
677,755,118355,0.00096218,0.00180007,-0.903673
118,436,50813,0.00041309,0.00077282,-0.903672
187,775,40085,0.00032588,0.00060959,-0.903526
291,906,20855,0.00016954,0.00031712,-0.903391
436,792,61896,0.00050319,0.00094113,-0.903290
697,731,17100,0.00013902,0.00026000,-0.903232
324,525,37620,0.00030584,0.00057199,-0.903227
197,782,106167,0.00086310,0.00161420,-0.903225
437,591,93230,0.00075792,0.00141737,-0.903096
170,573,66179,0.00053801,0.00100564,-0.902406
407,782,121389,0.00098684,0.00184422,-0.902118
255,420,283269,0.00230286,0.00430346,-0.902068
323,874,62599,0.00050891,0.00095065,-0.901515
480,794,283211,0.00230239,0.00429983,-0.901145
420,436,53108,0.00043175,0.00080626,-0.901059
731,979,18319,0.00014893,0.00027806,-0.900801
18,729,59904,0.00048700,0.00090911,-0.900545
669,731,57898,0.00047069,0.00087858,-0.900397
860,942,45311,0.00036836,0.00068739,-0.900009
241,420,98468,0.00080051,0.00149369,-0.899896
336,864,29040,0.00023608,0.00044049,-0.899814
25,375,79791,0.00064867,0.00121008,-0.899545
197,438,48535,0.00039457,0.00073606,-0.899538
375,466,26200,0.00021300,0.00039731,-0.899453
108,731,34640,0.00028161,0.00052526,-0.899328
166,436,35740,0.00029055,0.00054168,-0.898645
782,961,120956,0.00098332,0.00183293,-0.898416
379,815,34677,0.00028191,0.00052544,-0.898300
170,689,22728,0.00018477,0.00034436,-0.898196
446,815,88471,0.00071923,0.00134035,-0.898077
243,662,43961,0.00035739,0.00066596,-0.897949
780,814,30653,0.00024920,0.00046435,-0.897916
468,969,37299,0.00030323,0.00056495,-0.897719
731,925,26064,0.00021189,0.00039441,-0.896389
491,860,49403,0.00040163,0.00074757,-0.896351
57,332,33980,0.00027624,0.00051418,-0.896321
196,991,16025,0.00013028,0.00024247,-0.896238
338,591,165210,0.00134309,0.00249942,-0.896036
194,994,58133,0.00047260,0.00087945,-0.895994
170,263,31967,0.00025988,0.00048359,-0.895930
332,572,20859,0.00016958,0.00031553,-0.895865
264,731,20337,0.00016533,0.00030759,-0.895642
420,613,70527,0.00057336,0.00106659,-0.895507
74,545,51448,0.00041825,0.00077782,-0.895067
239,830,84702,0.00068859,0.00128056,-0.895048
616,991,18193,0.00014790,0.00027493,-0.894438
660,923,9624,0.00007824,0.00014542,-0.894286
336,755,60049,0.00048817,0.00090725,-0.894101
299,864,35893,0.00029180,0.00054227,-0.894053
9,332,50388,0.00040963,0.00076125,-0.894038
245,436,25951,0.00021097,0.00039198,-0.893720
154,545,22671,0.00018431,0.00034238,-0.893475
544,874,25021,0.00020341,0.00037785,-0.893409
332,502,72910,0.00059273,0.00110053,-0.892752
97,595,29895,0.00024303,0.00045121,-0.892626
269,591,286291,0.00232743,0.00432002,-0.892299
243,318,63583,0.00051690,0.00095938,-0.892197
420,833,119940,0.00097506,0.00180936,-0.891910
243,249,190588,0.00154941,0.00287492,-0.891805
318,332,55597,0.00045198,0.00083862,-0.891753
782,985,141674,0.00115175,0.00213635,-0.891316
246,991,33020,0.00026844,0.00049784,-0.891090
782,967,150395,0.00122265,0.00226717,-0.890879
194,507,100191,0.00081451,0.00151001,-0.890552
502,860,71453,0.00058088,0.00107680,-0.890429
186,731,36157,0.00029394,0.00054486,-0.890351
232,731,35955,0.00029230,0.00054166,-0.889951
170,954,54557,0.00044353,0.00082188,-0.889915
166,572,21990,0.00017877,0.00033127,-0.889902
319,538,50236,0.00040840,0.00075636,-0.889095
248,731,66967,0.00054442,0.00100816,-0.888951
186,243,51119,0.00041558,0.00076944,-0.888692
372,591,147502,0.00119913,0.00221986,-0.888477
243,790,149178,0.00121276,0.00224477,-0.888277
243,883,77613,0.00063096,0.00116758,-0.887893
332,994,57408,0.00046670,0.00086362,-0.887884
243,875,1017970,0.00827569,0.01531352,-0.887854
418,991,17635,0.00014337,0.00026527,-0.887783
118,662,57974,0.00047131,0.00087195,-0.887590
181,731,41976,0.00034125,0.00063133,-0.887571
415,545,15342,0.00012472,0.00023073,-0.887455
78,243,41725,0.00033921,0.00062739,-0.887184
269,782,119021,0.00096759,0.00178962,-0.887183
820,969,87995,0.00071536,0.00132297,-0.887031
135,420,55601,0.00045201,0.00083588,-0.886935
24,166,30465,0.00024767,0.00045795,-0.886789
166,746,21792,0.00017716,0.00032755,-0.886656
805,879,36971,0.00030056,0.00055552,-0.886179
603,889,24980,0.00020308,0.00037532,-0.886105
525,991,16700,0.00013576,0.00025076,-0.885181
243,609,53144,0.00043204,0.00079775,-0.884780
332,948,69193,0.00056251,0.00103864,-0.884746
25,251,106641,0.00086695,0.00160013,-0.884168
420,728,233089,0.00189492,0.00349744,-0.884162
261,607,158136,0.00128558,0.00237192,-0.883631
942,991,26034,0.00021165,0.00039048,-0.883579
513,991,12802,0.00010408,0.00019201,-0.883532
90,420,543254,0.00441644,0.00814733,-0.883443
197,245,92506,0.00075204,0.00138720,-0.883298
373,420,41977,0.00034126,0.00062941,-0.883136
291,1009,59519,0.00048387,0.00089199,-0.882426
39,731,64782,0.00052665,0.00097077,-0.882277
502,591,156743,0.00127426,0.00234854,-0.882105
69,834,54597,0.00044385,0.00081796,-0.881958
239,281,45682,0.00037138,0.00068438,-0.881918
660,814,20976,0.00017053,0.00031423,-0.881836
373,595,16074,0.00013068,0.00024077,-0.881664
420,512,389522,0.00316666,0.00583306,-0.881291
420,724,116660,0.00094840,0.00174686,-0.881195
18,188,41131,0.00033438,0.00061589,-0.881183
166,190,32034,0.00026042,0.00047957,-0.880868
346,468,21537,0.00017509,0.00032239,-0.880745
501,660,14799,0.00012031,0.00022153,-0.880736
607,860,132353,0.00107598,0.00198109,-0.880644
552,595,63555,0.00051668,0.00095129,-0.880618
334,545,34342,0.00027919,0.00051399,-0.880515
170,341,112373,0.00091355,0.00168082,-0.879609
332,985,161596,0.00131371,0.00241658,-0.879316
933,991,16760,0.00013625,0.00025054,-0.878771
660,813,17997,0.00014631,0.00026903,-0.878741
779,814,48788,0.00039663,0.00072930,-0.878734
243,801,162051,0.00131741,0.00242239,-0.878727
239,775,63634,0.00051732,0.00095111,-0.878563
502,731,59650,0.00048493,0.00089153,-0.878497
107,889,16923,0.00013758,0.00025285,-0.878026
78,777,15101,0.00012277,0.00022562,-0.877979
375,474,38111,0.00030983,0.00056930,-0.877726
375,785,74431,0.00060509,0.00111183,-0.877702
351,874,28505,0.00023173,0.00042573,-0.877466
291,415,9119,0.00007413,0.00013614,-0.876853
502,729,58203,0.00047317,0.00086858,-0.876300
420,838,175697,0.00142835,0.00262181,-0.876215
480,782,70691,0.00057469,0.00105478,-0.876093
239,966,38894,0.00031619,0.00058033,-0.876070
246,791,47047,0.00038247,0.00070190,-0.875905
436,502,46218,0.00037573,0.00068932,-0.875458
243,631,28903,0.00023497,0.00043105,-0.875373
162,316,83180,0.00067622,0.00124038,-0.875211
381,591,228286,0.00185587,0.00340405,-0.875151
716,731,52057,0.00042320,0.00077624,-0.875145
709,883,80649,0.00065564,0.00120237,-0.874895
401,901,48121,0.00039120,0.00071738,-0.874805
420,766,78246,0.00063611,0.00116643,-0.874756
93,885,22161,0.00018016,0.00033032,-0.874603
838,874,91231,0.00074167,0.00135983,-0.874572
19,591,151070,0.00122814,0.00225152,-0.874422
291,720,86840,0.00070597,0.00129378,-0.873907
820,943,66710,0.00054233,0.00099387,-0.873897
79,801,195936,0.00159288,0.00291816,-0.873420
328,731,29972,0.00024366,0.00044635,-0.873300
341,375,146547,0.00119137,0.00218208,-0.873082
595,928,12712,0.00010334,0.00018927,-0.873026
407,591,299171,0.00243214,0.00445182,-0.872167
280,731,26381,0.00021447,0.00039255,-0.872137
595,631,15139,0.00012307,0.00022524,-0.871922
660,900,13407,0.00010899,0.00019940,-0.871437
375,552,96818,0.00078709,0.00143925,-0.870717
420,910,119967,0.00097528,0.00178324,-0.870603
259,480,76330,0.00062053,0.00113460,-0.870601
99,243,57813,0.00047000,0.00085924,-0.870404
170,355,23635,0.00019214,0.00035123,-0.870234
281,375,52873,0.00042984,0.00078569,-0.870180
420,668,77106,0.00062684,0.00114563,-0.869975
398,991,25729,0.00020917,0.00038225,-0.869883
332,966,49585,0.00040311,0.00073666,-0.869835
401,900,37182,0.00030227,0.00055235,-0.869730
166,194,59287,0.00048198,0.00088068,-0.869640
243,281,66905,0.00054391,0.00099383,-0.869629
549,595,89048,0.00072393,0.00132268,-0.869552
507,969,118290,0.00096165,0.00175682,-0.869378
545,939,57685,0.00046896,0.00085645,-0.868918
243,543,120028,0.00097578,0.00178173,-0.868651
529,874,18424,0.00014978,0.00027348,-0.868594
15,243,385389,0.00313306,0.00571951,-0.868319
317,321,16485,0.00013402,0.00024464,-0.868225
731,784,69029,0.00056118,0.00102431,-0.868125
731,930,33086,0.00026898,0.00049081,-0.867676
300,731,29714,0.00024156,0.00044069,-0.867351
170,518,44227,0.00035955,0.00065577,-0.867005
417,918,58686,0.00047709,0.00086981,-0.866428
186,420,70936,0.00057668,0.00105104,-0.865976
345,731,40590,0.00032998,0.00060125,-0.865594
810,874,50047,0.00040686,0.00074103,-0.864993
801,887,663286,0.00539225,0.00982005,-0.864843
462,731,17552,0.00014269,0.00025973,-0.864097
170,661,39112,0.00031797,0.00057871,-0.863973
595,834,25666,0.00020865,0.00037974,-0.863904
91,991,13249,0.00010771,0.00019601,-0.863800
239,246,47698,0.00038777,0.00070563,-0.863719
366,519,140720,0.00114400,0.00208154,-0.863564
382,420,43077,0.00035020,0.00063707,-0.863279
181,291,20983,0.00017058,0.00031025,-0.862945
591,834,91702,0.00074550,0.00135565,-0.862698
243,384,54892,0.00044625,0.00081147,-0.862684
599,746,24511,0.00019926,0.00036217,-0.861994
71,341,97274,0.00079080,0.00143727,-0.861953
468,660,15878,0.00012908,0.00023460,-0.861922
181,332,52748,0.00042882,0.00077933,-0.861868
817,991,9110,0.00007406,0.00013458,-0.861632
220,874,22067,0.00017940,0.00032596,-0.861532
239,747,73061,0.00059396,0.00107884,-0.861052
731,917,41902,0.00034065,0.00061854,-0.860599
731,852,46089,0.00037469,0.00068022,-0.860317
794,969,238312,0.00193738,0.00351710,-0.860276
170,607,95583,0.00077705,0.00141053,-0.860158
429,591,313515,0.00254875,0.00462594,-0.859955
332,594,34389,0.00027957,0.00050741,-0.859955
166,677,63431,0.00051567,0.00093575,-0.859679
375,780,36728,0.00029858,0.00054163,-0.859172
464,591,209855,0.00170604,0.00309422,-0.858925
782,906,47763,0.00038829,0.00070423,-0.858892
436,837,33390,0.00027145,0.00049228,-0.858803
375,969,59887,0.00048686,0.00088265,-0.858345
330,736,61626,0.00050100,0.00090822,-0.858248
420,809,180585,0.00146808,0.00266128,-0.858184
246,375,54983,0.00044699,0.00081008,-0.857829
591,838,243017,0.00197563,0.00358037,-0.857793
291,740,17372,0.00014123,0.00025593,-0.857719
243,330,29687,0.00024134,0.00043735,-0.857705
731,773,14592,0.00011863,0.00021495,-0.857583
731,752,14306,0.00011630,0.00021074,-0.857559
544,731,25639,0.00020843,0.00037766,-0.857477
197,332,123964,0.00100778,0.00182593,-0.857455
119,883,219900,0.00178770,0.00323823,-0.857099
728,729,119987,0.00097545,0.00176639,-0.856670
660,690,29378,0.00023883,0.00043242,-0.856450
18,375,70778,0.00057540,0.00104178,-0.856417
332,758,25299,0.00020567,0.00037234,-0.856298
658,731,30508,0.00024802,0.00044892,-0.856002
246,436,38130,0.00030998,0.00056103,-0.855887
324,782,62750,0.00051013,0.00092325,-0.855851
332,889,24410,0.00019844,0.00035901,-0.855298
545,785,56411,0.00045860,0.00082944,-0.854907
170,456,333616,0.00271217,0.00490526,-0.854884
398,420,73094,0.00059423,0.00107472,-0.854883
436,589,117904,0.00095851,0.00173354,-0.854848
167,874,33114,0.00026920,0.00048687,-0.854843
166,681,19150,0.00015568,0.00028150,-0.854516
166,170,40990,0.00033323,0.00060247,-0.854372
274,991,15912,0.00012936,0.00023387,-0.854338
649,874,37115,0.00030173,0.00054543,-0.854138
332,950,145642,0.00118401,0.00214023,-0.854084
416,660,45350,0.00036868,0.00066638,-0.853978
145,713,175327,0.00142534,0.00257586,-0.853750
566,591,58160,0.00047282,0.00085443,-0.853671
407,814,110112,0.00089517,0.00161750,-0.853537
520,741,146354,0.00118980,0.00214973,-0.853434
731,992,24481,0.00019902,0.00035957,-0.853343
483,991,28523,0.00023188,0.00041891,-0.853271
591,904,861294,0.00700198,0.01264869,-0.853153
966,1008,30379,0.00024697,0.00044614,-0.853151
187,474,21644,0.00017596,0.00031783,-0.853027
170,792,71297,0.00057962,0.00104676,-0.852754
78,166,39219,0.00031883,0.00057577,-0.852681
28,127,16028,0.00013030,0.00023530,-0.852654
453,660,19033,0.00015473,0.00027941,-0.852648
238,375,28939,0.00023526,0.00042484,-0.852640
211,591,65491,0.00053242,0.00096142,-0.852617
170,177,19075,0.00015507,0.00028001,-0.852523
4,332,362474,0.00294677,0.00532068,-0.852477
166,538,26402,0.00021464,0.00038755,-0.852464
436,991,19539,0.00015884,0.00028677,-0.852274
332,949,29622,0.00024082,0.00043474,-0.852242
420,828,93627,0.00076115,0.00137404,-0.852170
906,991,30176,0.00024532,0.00044276,-0.851862
243,513,26941,0.00021902,0.00039520,-0.851514
332,828,59952,0.00048739,0.00087929,-0.851268
874,939,70155,0.00057033,0.00102883,-0.851128
567,731,22821,0.00018553,0.00033465,-0.851045
292,991,14927,0.00012135,0.00021888,-0.850932
226,792,97025,0.00078877,0.00142268,-0.850926
239,985,129846,0.00105560,0.00190375,-0.850784
264,874,20990,0.00017064,0.00030775,-0.850779
731,928,17496,0.00014224,0.00025650,-0.850666
751,755,148434,0.00120671,0.00217590,-0.850535
166,610,101954,0.00082885,0.00149452,-0.850504
305,981,150952,0.00122718,0.00221276,-0.850499
375,963,20828,0.00016932,0.00030527,-0.850328
199,226,27437,0.00022305,0.00040210,-0.850176
640,1003,29530,0.00024007,0.00043275,-0.850090
56,375,28380,0.00023072,0.00041587,-0.850003
660,981,41846,0.00034019,0.00061318,-0.849957
420,458,110898,0.00090156,0.00162496,-0.849909
97,278,55060,0.00044762,0.00080664,-0.849664
414,502,42426,0.00034491,0.00062143,-0.849381
351,595,21438,0.00017428,0.00031399,-0.849304
386,420,263471,0.00214192,0.00385884,-0.849266
259,830,105547,0.00085806,0.00154575,-0.849167
197,545,84124,0.00068389,0.00123196,-0.849111
125,815,50700,0.00041217,0.00074235,-0.848856
208,991,21484,0.00017466,0.00031457,-0.848852
140,375,129287,0.00105105,0.00189299,-0.848831
330,396,17473,0.00014205,0.00025576,-0.848398
546,595,26000,0.00021137,0.00038056,-0.848363
318,519,46440,0.00037754,0.00067972,-0.848305
332,664,47411,0.00038543,0.00069388,-0.848201
660,984,50548,0.00041094,0.00073969,-0.848012
864,1001,34224,0.00027823,0.00050057,-0.847308
332,851,19340,0.00015723,0.00028282,-0.847062
609,837,45498,0.00036988,0.00066535,-0.847056
354,969,100528,0.00081725,0.00146971,-0.846677
