# total_molecules: 123007215
bit_i,bit_j,count,fraction,expected_fraction,pmi
342,1755,7267,0.00005908,0.00017715,-1.584317
1356,1913,6574,0.00005344,0.00016025,-1.584224
666,1211,7935,0.00006451,0.00019338,-1.583895
1492,1684,2054,0.00001670,0.00005003,-1.583046
669,1684,1739,0.00001414,0.00004234,-1.582586
664,775,13633,0.00011083,0.00033189,-1.582339
1439,1619,2893,0.00002352,0.00007043,-1.582278
690,1684,5328,0.00004331,0.00012969,-1.582121
681,1867,1109,0.00000902,0.00002699,-1.581859
239,1589,20519,0.00016681,0.00049936,-1.581852
1759,1913,1296,0.00001054,0.00003154,-1.581786
874,1211,3155,0.00002565,0.00007677,-1.581692
775,1816,31316,0.00025459,0.00076201,-1.581662
73,729,2304,0.00001873,0.00005606,-1.581601
411,593,3430,0.00002788,0.00008345,-1.581414
58,1913,5330,0.00004333,0.00012967,-1.581406
404,668,11032,0.00008969,0.00026830,-1.580899
125,163,6114,0.00004970,0.00014868,-1.580730
1298,1600,2688,0.00002185,0.00006536,-1.580670
247,775,5467,0.00004444,0.00013292,-1.580445
933,1867,1915,0.00001557,0.00004655,-1.580332
269,1460,40616,0.00033019,0.00098738,-1.580297
1229,1444,7829,0.00006365,0.00019031,-1.580196
685,1684,2212,0.00001798,0.00005377,-1.580188
814,1907,4503,0.00003661,0.00010946,-1.580136
991,1510,3728,0.00003031,0.00009061,-1.580069
1541,1619,2090,0.00001699,0.00005079,-1.579696
729,909,18061,0.00014683,0.00043876,-1.579309
729,1596,3879,0.00003153,0.00009423,-1.579263
170,1627,14297,0.00011623,0.00034730,-1.579208
1619,1887,8415,0.00006841,0.00020441,-1.579148
125,668,8094,0.00006580,0.00019660,-1.579100
1179,1755,8764,0.00007125,0.00021287,-1.579027
170,911,6954,0.00005653,0.00016889,-1.578919
986,1619,1830,0.00001488,0.00004444,-1.578789
1270,1755,12199,0.00009917,0.00029617,-1.578390
775,1049,17094,0.00013897,0.00041499,-1.578319
775,1807,7434,0.00006044,0.00018046,-1.578234
775,1121,9897,0.00008046,0.00024018,-1.577826
405,1755,5802,0.00004717,0.00014080,-1.577790
597,1727,3376,0.00002745,0.00008193,-1.577770
414,800,8654,0.00007035,0.00020996,-1.577439
558,991,5232,0.00004253,0.00012692,-1.577231
170,974,35705,0.00029027,0.00086612,-1.577177
125,1792,6602,0.00005367,0.00016014,-1.577088
991,1630,4729,0.00003844,0.00011468,-1.576714
1079,1913,1978,0.00001608,0.00004796,-1.576400
1755,1946,21667,0.00017614,0.00052524,-1.576212
239,724,18385,0.00014946,0.00044567,-1.576179
1302,1856,7462,0.00006066,0.00018088,-1.576108
76,1619,4018,0.00003266,0.00009739,-1.575992
399,1755,3725,0.00003028,0.00009028,-1.575877
945,1755,10317,0.00008387,0.00025002,-1.575764
1427,1913,4478,0.00003640,0.00010852,-1.575715
596,729,4120,0.00003349,0.00009981,-1.575313
318,1427,12838,0.00010437,0.00031093,-1.574923
1619,1786,3349,0.00002723,0.00008111,-1.574892
649,1755,9774,0.00007946,0.00023667,-1.574601
239,1364,5689,0.00004625,0.00013775,-1.574535
775,1330,3710,0.00003016,0.00008980,-1.573990
584,815,6389,0.00005194,0.00015456,-1.573287
1748,1913,2322,0.00001888,0.00005615,-1.572746
776,1151,4475,0.00003638,0.00010820,-1.572528
603,1619,3542,0.00002880,0.00008563,-1.572362
791,1270,9340,0.00007593,0.00022575,-1.571947
921,1867,1949,0.00001584,0.00004709,-1.571441
1776,1913,876,0.00000712,0.00002116,-1.571122
761,1619,2039,0.00001658,0.00004925,-1.570906
162,775,39792,0.00032349,0.00096104,-1.570866
772,1755,8746,0.00007110,0.00021118,-1.570531
1374,1959,6808,0.00005535,0.00016438,-1.570491
775,1032,15847,0.00012883,0.00038260,-1.570379
775,1508,20599,0.00016746,0.00049731,-1.570322
1619,1710,2477,0.00002014,0.00005980,-1.570193
775,1864,5889,0.00004788,0.00014216,-1.570184
713,1684,4839,0.00003934,0.00011681,-1.570076
757,1619,5318,0.00004323,0.00012835,-1.569897
1518,1543,9082,0.00007383,0.00021916,-1.569615
587,1755,9090,0.00007390,0.00021934,-1.569528
775,1273,7375,0.00005996,0.00017792,-1.569251
125,1461,4748,0.00003860,0.00011452,-1.569006
1143,1765,95332,0.00077501,0.00229906,-1.568756
729,1343,3660,0.00002975,0.00008826,-1.568688
201,991,3944,0.00003206,0.00009511,-1.568625
1570,1755,10645,0.00008654,0.00025663,-1.568230
368,1676,3047,0.00002477,0.00007343,-1.567733
792,991,2700,0.00002195,0.00006505,-1.567366
775,1924,4327,0.00003518,0.00010423,-1.567052
874,1186,2490,0.00002024,0.00005997,-1.566735
991,1617,10316,0.00008386,0.00024843,-1.566675
1092,1619,2827,0.00002298,0.00006806,-1.566358
1302,1913,3843,0.00003124,0.00009252,-1.566335
150,775,5179,0.00004210,0.00012461,-1.565432
1864,1913,2455,0.00001996,0.00005907,-1.565354
436,1913,849,0.00000690,0.00002042,-1.565227
991,1265,7085,0.00005760,0.00017045,-1.565221
581,991,8380,0.00006813,0.00020152,-1.564638
170,684,15186,0.00012346,0.00036502,-1.563985
1211,1542,10215,0.00008304,0.00024550,-1.563772
749,864,9441,0.00007675,0.00022686,-1.563522
397,1684,2508,0.00002039,0.00006026,-1.563474
782,1764,13076,0.00010630,0.00031416,-1.563327
591,800,61676,0.00050140,0.00148168,-1.563194
991,1520,6228,0.00005063,0.00014961,-1.563123
417,1755,3142,0.00002554,0.00007548,-1.563099
605,1229,2690,0.00002187,0.00006461,-1.562902
42,1755,10410,0.00008463,0.00024993,-1.562296
1590,1684,3454,0.00002808,0.00008292,-1.562224
1619,1631,31182,0.00025350,0.00074847,-1.561976
1156,1913,1865,0.00001516,0.00004476,-1.561754
1684,1702,1063,0.00000864,0.00002551,-1.561509
34,775,15429,0.00012543,0.00037015,-1.561194
815,1234,6285,0.00005109,0.00015073,-1.560707
255,1907,23621,0.00019203,0.00056639,-1.560470
864,1085,6307,0.00005127,0.00015120,-1.560178
785,1828,14198,0.00011542,0.00034032,-1.559942
775,1063,21921,0.00017821,0.00052536,-1.559731
758,1211,2082,0.00001693,0.00004989,-1.559565
291,1684,3042,0.00002473,0.00007289,-1.559529
468,828,5281,0.00004293,0.00012652,-1.559229
239,403,7452,0.00006058,0.00017853,-1.559204
856,991,2008,0.00001632,0.00004810,-1.559024
815,1175,6153,0.00005002,0.00014731,-1.558217
170,531,12586,0.00010232,0.00030123,-1.557801
1684,1942,3816,0.00003102,0.00009133,-1.557765
1814,1913,4224,0.00003434,0.00010108,-1.557501
775,1852,12922,0.00010505,0.00030917,-1.557320
991,1804,7416,0.00006029,0.00017742,-1.557197
677,1964,18522,0.00015058,0.00044311,-1.557164
1569,1684,5868,0.00004770,0.00014035,-1.556831
55,341,4650,0.00003780,0.00011120,-1.556611
118,239,20620,0.00016763,0.00049301,-1.556309
68,1755,5756,0.00004679,0.00013762,-1.556275
1151,1933,4555,0.00003703,0.00010885,-1.555504
483,991,1931,0.00001570,0.00004614,-1.555387
646,1867,1869,0.00001519,0.00004465,-1.555074
1134,1192,4307,0.00003501,0.00010288,-1.554982
1619,1637,5594,0.00004548,0.00013362,-1.554906
239,1771,9178,0.00007461,0.00021922,-1.554893
239,319,31246,0.00025402,0.00074629,-1.554816
47,842,2365,0.00001923,0.00005649,-1.554791
729,1861,7509,0.00006105,0.00017934,-1.554750
775,1963,26777,0.00021769,0.00063951,-1.554706
1207,1684,1617,0.00001315,0.00003862,-1.554646
782,1312,32050,0.00026055,0.00076533,-1.554508
1302,1899,3981,0.00003236,0.00009505,-1.554318
720,775,12408,0.00010087,0.00029625,-1.554269
239,1077,19822,0.00016115,0.00047322,-1.554163
67,1898,10373,0.00008433,0.00024764,-1.554149
593,991,3471,0.00002822,0.00008286,-1.554070
239,1910,18511,0.00015049,0.00044189,-1.554042
220,775,6374,0.00005182,0.00015216,-1.554022
1755,1901,3936,0.00003200,0.00009396,-1.553993
239,507,27056,0.00021995,0.00064581,-1.553904
170,883,15819,0.00012860,0.00037758,-1.553865
1211,1600,2789,0.00002267,0.00006657,-1.553808
665,1619,3807,0.00003095,0.00009086,-1.553790
78,755,4222,0.00003432,0.00010077,-1.553776
218,864,4751,0.00003862,0.00011339,-1.553713
814,1302,5631,0.00004578,0.00013438,-1.553551
291,1003,4384,0.00003564,0.00010461,-1.553511
594,1356,6770,0.00005504,0.00016154,-1.553436
170,1945,4371,0.00003553,0.00010430,-1.553415
1755,2019,4389,0.00003568,0.00010471,-1.553224
942,1716,9618,0.00007819,0.00022946,-1.553186
1040,1684,1174,0.00000954,0.00002801,-1.553098
1267,1285,30338,0.00024664,0.00072345,-1.552505
369,668,8709,0.00007080,0.00020762,-1.552114
776,1684,2347,0.00001908,0.00005595,-1.552040
197,1755,28817,0.00023427,0.00068684,-1.551806
1400,1755,4263,0.00003466,0.00010160,-1.551693
239,1816,28265,0.00022978,0.00067361,-1.551636
839,1619,3468,0.00002819,0.00008264,-1.551406
382,1684,2145,0.00001744,0.00005111,-1.551403
775,1343,4692,0.00003814,0.00011178,-1.551143
1600,1926,5253,0.00004270,0.00012514,-1.551098
591,1504,83827,0.00068148,0.00199697,-1.551068
570,864,8298,0.00006746,0.00019767,-1.550991
1265,1755,9887,0.00008038,0.00023552,-1.550980
618,1403,6264,0.00005092,0.00014921,-1.550955
991,1102,3475,0.00002825,0.00008275,-1.550486
247,1755,5718,0.00004649,0.00013616,-1.550439
388,1861,3489,0.00002836,0.00008304,-1.549707
775,1504,24486,0.00019906,0.00058266,-1.549445
1323,1686,8515,0.00006922,0.00020258,-1.549186
1080,1684,3184,0.00002588,0.00007575,-1.549181
411,800,13569,0.00011031,0.00032277,-1.548942
864,1202,4718,0.00003836,0.00011222,-1.548883
178,341,5100,0.00004146,0.00012126,-1.548333
582,1755,8558,0.00006957,0.00020348,-1.548275
291,1968,2572,0.00002091,0.00006115,-1.548189
194,842,4530,0.00003683,0.00010769,-1.548101
409,1684,3099,0.00002519,0.00007366,-1.547851
466,729,4739,0.00003853,0.00011260,-1.547299
762,991,7177,0.00005835,0.00017047,-1.546777
1755,1948,11432,0.00009294,0.00027152,-1.546733
1463,1755,6196,0.00005037,0.00014716,-1.546692
1205,1211,9166,0.00007452,0.00021760,-1.546054
1619,1810,15213,0.00012368,0.00036115,-1.546042
775,853,5554,0.00004515,0.00013184,-1.545946
1684,1846,2923,0.00002376,0.00006938,-1.545916
1427,1997,8137,0.00006615,0.00019314,-1.545793
413,1684,4102,0.00003335,0.00009735,-1.545643
168,775,9800,0.00007967,0.00023256,-1.545519
1619,1694,3197,0.00002599,0.00007584,-1.544925
1054,1867,2113,0.00001718,0.00005012,-1.544891
1415,1913,3625,0.00002947,0.00008598,-1.544752
99,1619,5511,0.00004480,0.00013071,-1.544723
341,622,15500,0.00012601,0.00036761,-1.544662
1131,1755,2425,0.00001971,0.00005750,-1.544408
466,775,6014,0.00004889,0.00014261,-1.544371
1619,1976,3559,0.00002893,0.00008438,-1.544182
815,1143,28115,0.00022856,0.00066645,-1.543902
815,1570,10058,0.00008177,0.00023836,-1.543527
255,1356,50820,0.00041315,0.00120432,-1.543490
864,1619,8376,0.00006809,0.00019841,-1.542914
942,991,8685,0.00007061,0.00020573,-1.542896
729,1941,4230,0.00003439,0.00010020,-1.542845
775,1676,4453,0.00003620,0.00010546,-1.542577
194,1861,6874,0.00005588,0.00016279,-1.542571
291,874,3020,0.00002455,0.00007152,-1.542560
97,1619,5620,0.00004569,0.00013308,-1.542424
1838,1993,16471,0.00013390,0.00038989,-1.541873
775,1357,73746,0.00059953,0.00174558,-1.541815
428,775,11216,0.00009118,0.00026548,-1.541812
891,1755,2976,0.00002419,0.00007043,-1.541493
1619,2033,21248,0.00017274,0.00050282,-1.541444
341,1838,14036,0.00011411,0.00033213,-1.541367
239,1613,55250,0.00044916,0.00130733,-1.541316
165,1143,68962,0.00056063,0.00163134,-1.540928
991,1626,10951,0.00008903,0.00025901,-1.540711
1267,1703,4860,0.00003951,0.00011494,-1.540536
1684,1728,1810,0.00001471,0.00004280,-1.540449
561,1444,229737,0.00186767,0.00543255,-1.540388
354,729,14901,0.00012114,0.00035217,-1.539602
71,1151,5205,0.00004231,0.00012300,-1.539464
775,1245,17306,0.00014069,0.00040894,-1.539370
775,1795,6040,0.00004910,0.00014270,-1.539077
255,1267,55465,0.00045091,0.00131002,-1.538685
1323,1993,17676,0.00014370,0.00041746,-1.538574
1595,1619,2960,0.00002406,0.00006990,-1.538540
815,1634,19600,0.00015934,0.00046283,-1.538385
803,1134,7151,0.00005813,0.00016885,-1.538244
864,1549,4728,0.00003844,0.00011163,-1.538222
703,775,10745,0.00008735,0.00025366,-1.537948
341,1065,22622,0.00018391,0.00053400,-1.537863
324,729,11574,0.00009409,0.00027319,-1.537785
874,1694,2326,0.00001891,0.00005490,-1.537731
1573,1619,33471,0.00027211,0.00078973,-1.537193
171,1755,6104,0.00004962,0.00014400,-1.536962
471,1844,17391,0.00014138,0.00041019,-1.536697
425,775,11880,0.00009658,0.00028016,-1.536468
309,1755,7063,0.00005742,0.00016653,-1.536131
410,1898,3881,0.00003155,0.00009149,-1.535910
991,1398,3836,0.00003119,0.00009039,-1.535320
470,1143,37902,0.00030813,0.00089298,-1.535104
53,991,3629,0.00002950,0.00008549,-1.534988
1364,1684,3487,0.00002835,0.00008214,-1.534859
289,1684,11094,0.00009019,0.00026117,-1.533978
1143,1748,15397,0.00012517,0.00036247,-1.533953
1600,1794,3047,0.00002477,0.00007172,-1.533784
23,1684,1785,0.00001451,0.00004202,-1.533748
68,874,2952,0.00002400,0.00006948,-1.533679
775,1385,87054,0.00070771,0.00204898,-1.533667
1444,1929,13825,0.00011239,0.00032533,-1.533352
1601,1619,5250,0.00004268,0.00012352,-1.533144
436,991,1549,0.00001259,0.00003644,-1.533089
528,815,7451,0.00006057,0.00017528,-1.532912
1491,1596,1636,0.00001330,0.00003848,-1.532866
668,1151,7980,0.00006487,0.00018772,-1.532847
788,1302,3784,0.00003076,0.00008901,-1.532774
775,1166,4308,0.00003502,0.00010133,-1.532723
1669,1907,5373,0.00004368,0.00012636,-1.532522
125,690,11170,0.00009081,0.00026268,-1.532433
25,435,2624,0.00002133,0.00006170,-1.532350
864,1676,4769,0.00003877,0.00011214,-1.532333
212,1913,2921,0.00002375,0.00006867,-1.532042
720,1755,12910,0.00010495,0.00030347,-1.531806
18,729,20186,0.00016410,0.00047448,-1.531733
775,1875,3870,0.00003146,0.00009093,-1.531178
239,451,7863,0.00006392,0.00018475,-1.531177
1828,1913,4487,0.00003648,0.00010540,-1.530810
775,1684,5861,0.00004765,0.00013767,-1.530742
1151,1838,8857,0.00007200,0.00020801,-1.530483
1054,1684,2371,0.00001928,0.00005568,-1.530356
346,1596,1698,0.00001380,0.00003987,-1.530285
800,1169,9248,0.00007518,0.00021710,-1.529892
729,1597,19917,0.00016192,0.00046751,-1.529735
239,1420,7836,0.00006370,0.00018393,-1.529720
1672,1684,2349,0.00001910,0.00005513,-1.529614
345,1619,8005,0.00006508,0.00018785,-1.529338
125,743,7630,0.00006203,0.00017902,-1.529127
991,1354,2267,0.00001843,0.00005318,-1.528795
1408,1755,3181,0.00002586,0.00007461,-1.528709
1347,1381,6242,0.00005074,0.00014639,-1.528483
1907,2030,3380,0.00002748,0.00007926,-1.528350
288,1619,6356,0.00005167,0.00014903,-1.528115
585,991,17690,0.00014381,0.00041474,-1.528023
972,1898,2429,0.00001975,0.00005695,-1.527969
1343,1755,4886,0.00003972,0.00011451,-1.527449
163,775,5943,0.00004831,0.00013925,-1.527154
412,815,8536,0.00006939,0.00020000,-1.527100
166,991,3527,0.00002867,0.00008263,-1.527011
854,1684,3764,0.00003060,0.00008818,-1.526935
1018,1755,3485,0.00002833,0.00008164,-1.526889
29,1755,33300,0.00027072,0.00078010,-1.526878
303,1619,2818,0.00002291,0.00006599,-1.526425
163,1382,2918,0.00002372,0.00006833,-1.526179
991,1416,13092,0.00010643,0.00030651,-1.526012
1731,1755,14926,0.00012134,0.00034945,-1.526000
991,1281,6004,0.00004881,0.00014056,-1.525890
372,1444,48881,0.00039738,0.00114424,-1.525792
373,1619,4514,0.00003670,0.00010567,-1.525780
815,1359,5476,0.00004452,0.00012818,-1.525748
1211,1898,5885,0.00004784,0.00013775,-1.525663
775,803,9832,0.00007993,0.00023010,-1.525466
677,1133,6781,0.00005513,0.00015867,-1.525239
1592,1861,5411,0.00004399,0.00012660,-1.525007
775,910,11818,0.00009608,0.00027644,-1.524712
660,1907,2734,0.00002223,0.00006395,-1.524684
43,864,26654,0.00021669,0.00062330,-1.524324
1458,1684,2997,0.00002436,0.00007008,-1.524247
497,991,8395,0.00006825,0.00019631,-1.524242
239,1222,3754,0.00003052,0.00008777,-1.523986
593,1012,1647,0.00001339,0.00003850,-1.523763
838,1964,39343,0.00031984,0.00091967,-1.523751
133,1755,8695,0.00007069,0.00020322,-1.523520
468,1370,6480,0.00005268,0.00015143,-1.523299
760,1755,11857,0.00009639,0.00027702,-1.522999
125,539,6764,0.00005499,0.00015803,-1.522986
1596,1919,5131,0.00004171,0.00011988,-1.522976
255,1477,33553,0.00027277,0.00078375,-1.522696
803,842,5668,0.00004608,0.00013238,-1.522525
1143,1762,23463,0.00019074,0.00054790,-1.522269
991,1669,5778,0.00004697,0.00013488,-1.521796
1600,2012,2470,0.00002008,0.00005766,-1.521687
292,1619,4134,0.00003361,0.00009648,-1.521507
125,1655,6148,0.00004998,0.00014348,-1.521451
917,1838,10194,0.00008287,0.00023775,-1.520448
596,668,3823,0.00003108,0.00008912,-1.519855
239,1569,10097,0.00008208,0.00023536,-1.519710
1361,1898,2965,0.00002410,0.00006910,-1.519499
127,1596,2287,0.00001859,0.00005330,-1.519484
538,991,3687,0.00002997,0.00008592,-1.519274
453,599,4219,0.00003430,0.00009832,-1.519260
677,864,14087,0.00011452,0.00032826,-1.519208
615,991,3461,0.00002814,0.00008061,-1.518588
877,991,3084,0.00002507,0.00007182,-1.518348
255,1684,18460,0.00015007,0.00042987,-1.518248
1619,1986,2731,0.00002220,0.00006359,-1.518117
47,1684,2223,0.00001807,0.00005176,-1.517937
557,1684,3450,0.00002805,0.00008032,-1.517879
476,1619,3827,0.00003111,0.00008909,-1.517762
165,1444,60315,0.00049034,0.00140389,-1.517586
775,1159,7733,0.00006287,0.00017998,-1.517475
1619,1677,2795,0.00002272,0.00006505,-1.517420
991,1461,3418,0.00002779,0.00007952,-1.516905
729,1655,4561,0.00003708,0.00010611,-1.516902
1151,1557,4477,0.00003640,0.00010415,-1.516798
302,1619,2987,0.00002428,0.00006948,-1.516733
1884,1993,24079,0.00019575,0.00056009,-1.516617
842,1329,2615,0.00002126,0.00006080,-1.516067
864,1543,6755,0.00005492,0.00015706,-1.515991
